sp_5	sp_6_1	sp_6_2	Em1glen	Em2glen	Em3glen	9_1_1	9_6	MdEm1	MdEm2	MdEm3	8_6	8_7
TRINITY_DN19849_c0_g2	5.73484595515449	5.78145829831577	6.13883180821257	6.61025991708346	6.61494845367535	6.65944737436874	5.44631622149862	5.21676728634485	7.54498572017855	6.9502590752636	7.80548902894706	6.57142668147439	6.22262430100383
TRINITY_DN15898_c0_g1	6.33748037309741	7.71928974318701	7.67359884923084	7.04559975371549	6.78992787445492	6.87957419401567	5.37974486145884	4.75543042094405	7.26401153236662	6.41564170038047	7.14860536861592	5.20355184675908	6.55805437412822
TRINITY_DN19578_c0_g1	9.56229172892313	8.45351433588055	9.02373352069508	4.7691345554389	4.6634484296584	2.24849433792804	0.72719076380904	1.70564765655446	6.10205683949431	3.8362473857891	5.6832773506293	8.19117160852402	7.02584364223175
TRINITY_DN22896_c0_g1	0	0	0	0.297971342903108	0.159665346047483	1.95198849526893	0	0	0	0	0	0	0
TRINITY_DN19320_c0_g1	1.31296597379895	2.12070702716013	1.77717138624862	3.8269379669369	4.08030015337873	3.72778336295889	3.03730096387642	1.70564765655446	3.62882596007524	2.52948370238894	3.3215434221737	2.94891463314306	4.13258583018578
TRINITY_DN13230_c0_g1	2.79453478328337	3.96829193496753	3.47035553181005	4.95133532251329	4.91360613866267	4.8091833772516	4.50007623969363	4.56178635153787	5.53529186783378	5.21790833200494	5.54946827418889	5.99402917939787	4.95758619231846
TRINITY_DN12565_c0_g4	4.386555281288	3.84762427991443	3.93317347862943	6.16114791878399	5.6967884001156	5.97699266796641	5.42622561852681	4.76266070063394	5.28688101908064	5.14902999936938	5.14371263598804	7.13600769267231	7.06768044083174
TRINITY_DN7724_c0_g2	4.27858124287185	2.3747161944927	1.69635066349178	0	0.159665346047483	0	0	0	0	0.272082936867346	0.709384103391311	0	0
TRINITY_DN28915_c0_g1	0	0	0.246995941713481	0.544810678395408	0.434117364278847	0.287706364755312	0.72719076380904	0	0	0.272082936867346	0.145156997785786	0	1.32403075980446
TRINITY_DN23974_c0_g1	0	0	0	0.850359838149182	0	0.412561572595496	0	0	0	0.142446120162688	0	1.69624303938756	0
TRINITY_DN11434_c0_g1	0.672477107017765	1.17370398690488	1.20610193408659	0.156664837429027	0	0	0	0	0.14569816265814	0	0.145156997785786	2.94891463314306	0
TRINITY_DN7972_c0_g1	2.52367673691366	1.62908562843173	2.124725902952	1.24883031463066	1.88426341002647	1.46758431129107	2.09662030368592	1.0914470726591	2.86189321577628	2.17898551546661	2.23412867062208	2.94891463314306	0
TRINITY_DN6616_c0_g1	8.71400838009896	8.96823115831159	7.87981127533116	6.07500804518307	6.8246008358731	6.82304810697049	0	0	2.17209510209939	4.29099389042441	4.14766945636057	0	2.00262785266036
TRINITY_DN13532_c0_g1	7.49211649711533	7.04931502414462	7.08358382748148	6.43773203035327	5.99383298881699	6.68132901867587	6.44060407966475	6.87627496464424	7.5134485204752	7.6008442166909	7.4115595458684	5.71514862251012	5.661644944948
TRINITY_DN32609_c0_g1	0	0	0	0.544810678395408	0.434117364278847	1.07278508207792	0	0	0	0	0	0	0
TRINITY_DN17324_c0_g2	2.64436959641044	1.19760022362278	2.29248571078357	2.14273399993621	2.6261605605456	1.15872384610574	2.12073609430038	1.49605905630009	2.9240138011534	2.91989684155148	2.73480212658914	0	2.85001110658018
TRINITY_DN21653_c16_g5	0	0	0	3.02003059077956	2.05649888042396	0.633891580355721	0.72719076380904	0	0	0	0.145156997785786	1.69624303938756	0
TRINITY_DN17375_c0_g2	0	0	0	2.84683227260626	1.92928802433326	4.32048692169506	0	0	0.968196138689632	0.272082936867346	1.18282693844696	0	0
TRINITY_DN31591_c0_g1	5.18315012044843	6.25463337513531	5.56975329139108	7.72911765276742	7.62306884192659	7.89298985881676	8.27777420278553	8.4200644019754	8.53244915756835	8.18512884248637	8.59751667634478	7.21797653787126	6.55805437412822
TRINITY_DN7392_c0_g1	0	0	0	0.850359838149182	0.434117364278847	0.287706364755312	0	0	0.511026220426289	0.872001338186267	0.509345147951974	0	0
TRINITY_DN31733_c0_g1	1.622145625813	1.62908562843173	1.61073220978817	1.44392928488075	1.19365062738292	1.95198849526893	2.30231175378264	1.70564765655446	1.37517190407799	0.951569174014631	1.31145303093951	3.85233435054369	2.00262785266036
TRINITY_DN21533_c12_g5	2.09286351323252	1.81221180202447	0.804824969402914	3.29755185269162	3.28940657818398	3.7035484756316	3.60193567573332	3.86498042412873	3.70133216703639	4.02280504960214	3.68429257308562	4.4036111628381	3.09055393614403
TRINITY_DN18710_c7_g1	5.48042115266372	6.08706829239817	5.68420254472039	5.7850747019001	6.53527459633566	6.58512035271327	4.89908620271795	4.41655464936334	6.34772358268045	6.23264402809985	6.50401074238561	1.69624303938756	1.32403075980446
TRINITY_DN16582_c0_g1	0	0.504502212877683	0.246995941713481	0.297971342903108	2.24637643933014	0.912873737645637	0.72719076380904	1.70564765655446	0.39922320539762	0.500904023969338	0.612828937984908	0	0
TRINITY_DN20830_c5_g1	2.66545295964184	2.77839216426594	2.4545978527284	2.80007687249234	3.10548026705325	3.62830103695881	3.2510165239266	2.73430494322195	2.92381178647813	3.5849805882586	2.79236715712308	4.80150620227321	4.55794271292053
TRINITY_DN7126_c1_g5	8.37683168160365	7.55326746196998	7.18761256025887	10.498833596951	10.0075370005637	11.0592960830102	12.067469206822	12.0953223963318	11.4434364147961	12.1267201220433	11.5637563466434	2.18982140259382	0
TRINITY_DN19368_c0_g1	4.11517457619525	3.46561026939472	3.63119056463298	5.94673369223144	6.10102351739541	5.87559667641561	6.3155934187738	6.21930370773553	4.90228195624089	4.92449548900705	4.75132939360292	7.17388521549219	6.97501841818234
TRINITY_DN2654_c0_g1	0	0	0	0.426663736520092	0.767373420640011	0.825739334369767	0	0	0.511026220426289	0.272082936867346	0.145156997785786	0	0
TRINITY_DN5053_c0_g1	3.12424432035347	1.4192881626844	1.61073220978817	0	0	0	0	0	2.13767011627506	3.20135554072862	2.32835899681763	1.69624303938756	0
TRINITY_DN21426_c3_g5	0.375071239004999	0	0.246995941713481	0.426663736520092	0.863300971863601	0.287706364755312	0.72719076380904	0	0.39922320539762	0.391025302724142	0.145156997785786	0	1.32403075980446
TRINITY_DN15928_c0_g1	2.52367673691366	2.4867070768684	2.4545978527284	4.33314506322709	4.13897625592055	4.23006401631521	3.14811251081206	2.46558443842182	3.52610913253502	3.45449183072108	3.57321112290969	4.80150620227321	4.95758619231846
TRINITY_DN21643_c2_g11	0.918928691939906	0	0	0.654010292010069	0.159665346047483	0.287706364755312	0	1.0914470726591	0.14569816265814	0	0.397860958642674	2.94891463314306	0
TRINITY_DN9365_c0_g1	0.672477107017765	1.62908562843173	1.77717138624862	2.97864107410263	2.9171582466988	3.26411953451578	1.56863412828785	0	1.8705213455754	2.30551828728682	2.20129936897481	0	1.32403075980446
TRINITY_DN9541_c0_g1	0	0.877561750966858	0	0.156664837429027	0	0.287706364755312	0	0	0.39922320539762	0	0.709384103391311	0	0
TRINITY_DN26333_c1_g1	0	0	0	0	0.553962022508998	0.733002069315462	0	0	0	0	0	0	0
TRINITY_DN4396_c0_g1	0	0	0.246995941713481	0	0.863300971863601	0	0	0	0.14569816265814	0	0.145156997785786	0	0
TRINITY_DN20436_c0_g1	5.36043398842598	5.65531710137824	5.63626014245744	6.96709037702584	6.89863530685134	6.59996706185881	6.25498018296508	6.77563210006459	6.43536243378546	5.96427853755576	6.38297705834441	8.27704207169375	7.41711015079517
TRINITY_DN19119_c0_g5	0	1.4192881626844	0	0.673855323500783	0.424085514520476	0.185020062409949	0	0	0	0.189155632971184	0.158900663265244	0	0
TRINITY_DN8546_c0_g3	6.3689165229004	5.40751403857147	5.89354600157862	0.939345288197702	1.03791068589929	0.633891580355721	0.72719076380904	1.0914470726591	3.71307001418134	2.14553893017354	3.67236420477553	0	0
TRINITY_DN16690_c0_g1	5.39137922301123	5.12554104087469	5.58105286363683	5.92510845242368	6.16359755859627	5.7918678667405	5.44631622149862	5.5657781735884	5.96397522913995	5.56009974876344	5.93614821945341	5.71514862251012	6.36101208038099
TRINITY_DN14253_c0_g1	0	0	0	2.86965375731851	0.553962022508998	0.733002069315462	0	0	0	0	0	4.06038624915985	3.32508094417519
TRINITY_DN10163_c0_g1	0.810759887178274	0	1.05351782442467	2.47676909087197	2.43677377685395	2.4626207335223	2.3733786616826	2.71206840856116	2.49449692618368	2.48069591083598	2.18493614103451	3.86791600376566	3.43346344194883
TRINITY_DN19236_c0_g8	5.73484595515449	6.31656487234136	6.29794557249783	6.27630529644777	6.52614410425994	6.19532016760146	5.95311069977761	5.66557957630649	5.88056073526398	6.15703264871905	5.80298963235732	8.49876992631876	6.86765885529854
TRINITY_DN18737_c0_g1	7.35755264300325	9.71054634577202	9.32319462714921	0.544810678395408	0.953245849896109	0.412561572595496	1.20840801858601	1.70564765655446	1.11697994240389	0.951569174014631	3.7078574502021	4.80150620227321	0
TRINITY_DN18636_c1_g4	0	1.97468954441367	0.246995941713481	1.86325107793225	1.68864228171878	0.912873737645637	1.20840801858601	1.0914470726591	0.711578841166464	0.787787686225205	1.24857299673088	2.45447059406645	0
TRINITY_DN24253_c0_g1	0	0	0.246995941713481	0.156664837429027	2.50617534872697	0.995043890187608	0	1.0914470726591	0	0.500904023969338	0.145156997785786	0	0
TRINITY_DN17746_c0_g1	7.08212058792278	7.18416776711283	7.35442432977352	7.33824189972433	7.53386773699993	7.18106096861107	6.25498018296508	6.0815467424217	6.74932879112434	6.41037084547348	6.79826739318994	8.09986477710853	7.36542524708145
TRINITY_DN10295_c0_g1	0.375071239004999	0	0.246995941713481	1.61575998778144	1.03791068589929	1.07278508207792	0.72719076380904	0	0.80228517361748	0.500904023969338	0.509345147951974	0	1.32403075980446
TRINITY_DN17610_c0_g3	0	0	0	0.939345288197702	0.767373420640011	1.2167269039271	0	0	0	0	0	0	0
TRINITY_DN15077_c0_g1	1.9887886225842	2.3747161944927	2.50292540225845	2.39071370003051	1.88426341002647	1.4088396971565	1.56863412828785	2.46558443842182	1.25184414811276	1.66869785203897	1.68834633385116	1.69624303938756	2.81035779180251
TRINITY_DN15824_c6_g1	0	0	0	0.297971342903108	1.03791068589929	0	0	0	0	0	0	0	1.32403075980446
TRINITY_DN19909_c0_g1	5.64354144158043	6.50789394719785	6.3351256813025	0	0.553962022508998	0.151013232610096	0	0	0.614784643138735	1.29445904582307	2.13331087624514	3.31647002829066	0
TRINITY_DN19820_c0_g1	2.59630572331882	3.84762427991443	3.26149157033589	5.82649028215802	5.98052500362144	5.40158038782113	3.14811251081206	3.97282095306044	5.08952731144248	4.0135650419787	4.8123879915421	6.70135150394203	6.00344807595655
TRINITY_DN19617_c1_g1	1.87661805188389	1.62908562843173	2.24326362780449	5.7331315887521	5.55434335516236	5.30421193030719	3.67778166364218	2.96074518664868	4.88162818106511	4.29862171713787	4.62086614862921	5.88885412539293	6.10148375011047
TRINITY_DN17157_c1_g1	0	0	0.804824969402914	0.297971342903108	1.26563850332078	0.412561572595496	0.72719076380904	0	0.14569816265814	0.500904023969338	0.509345147951974	1.69624303938756	0
TRINITY_DN8856_c0_g1	0.672477107017765	1.97468954441367	0.641731327802809	0.297971342903108	0	0.633891580355721	0	0	0	0	0	0	0
TRINITY_DN21148_c2_g2	2.79453478328337	2.68756223500753	3.17465229389659	5.25851317899315	5.0215033245864	4.85391091478996	4.89908620271795	5.07875594275945	3.97919831194511	4.50391958626957	4.27144218419678	7.58080561058761	6.25138422084987
TRINITY_DN20832_c0_g2	4.40527384968828	4.53528101957425	4.68082036051946	5.41020590682716	5.00055980441131	5.44972874110157	5.55086606170877	5.90220831447388	5.21865194546689	5.50181893505211	5.27756834442259	6.76217429529826	6.92233706475895
TRINITY_DN20182_c0_g1	5.02111460387055	4.6836624027073	5.11320134837988	8.76161694218835	8.58244485740791	8.6162105201318	7.94707985933715	7.9840509151391	7.61312904506188	7.30861622330303	7.49180517603732	9.14369202611373	9.0709305807198
TRINITY_DN32079_c0_g1	2.59630572331882	2.86384070862033	1.85370365899895	1.99363371707101	2.64760460273417	2.17988316399923	1.85664714314212	3.32869475587546	2.36299420236976	1.92673011582416	2.02491488491015	1.69624303938756	2.00262785266036
TRINITY_DN19247_c0_g7	4.46467840141535	5.12277024725059	5.10539687032834	5.44100774570179	5.41883068527937	5.53460470098321	5.53055344637737	5.84658938685027	5.06683656320486	5.08307191516541	4.90194425264235	7.58080561058761	6.7913736394139
TRINITY_DN19269_c0_g2	6.18687032587709	5.30430325165354	5.50003174759368	4.15881863795308	4.62291017661095	4.56203164787005	3.14811251081206	4.33806086461632	5.10297240985303	5.25758496059097	4.99107451753828	4.06038624915985	2.462298129812
TRINITY_DN21831_c0_g1	5.77451167849005	7.13774618720491	6.82544911048537	4.91887954417439	5.15069204694053	4.28825777685825	5.61014232500362	5.5657781735884	3.97919831194511	3.80445379030971	4.11278787609336	4.4036111628381	3.09055393614403
TRINITY_DN9580_c0_g1	4.52173333482003	4.58645601495883	4.83034754503657	6.645399637025	6.74183591184304	6.56340171948463	5.0205822239681	5.5657781735884	5.0437832238019	5.3812765072216	4.99107451753828	6.57142668147439	6.00344807595655
TRINITY_DN12026_c0_g2	3.39244313466931	4.11492647571135	4.21357632012431	2.45248518725074	2.64760460273417	2.24849433792804	0	1.0914470726591	1.37517190407799	1.02697709626018	0.965439950443656	0	3.09055393614403
TRINITY_DN27499_c0_g1	0.672477107017765	0	0.641731327802809	0	0.159665346047483	0	0	0	0.14569816265814	0.142446120162688	0.277034905338658	0	0
TRINITY_DN12967_c0_g2	1.87661805188389	1.97468954441367	2.40459514520159	0.850359838149182	0.767373420640011	0.912873737645637	0	0	0.39922320539762	0.391025302724142	0.885033813996315	0	2.81035779180251
TRINITY_DN789_c0_g1	2.79453478328337	0.877561750966858	1.69635066349178	0	0.159665346047483	0	0	0	3.49924511777877	3.08266858289071	2.85702717010287	0	0
TRINITY_DN15673_c0_g1	6.93235255838642	7.31509132219425	6.80872493897538	0.156664837429027	0.303407857311538	0.151013232610096	0	1.0914470726591	1.04450518317929	1.02697709626018	2.38792482115217	2.45447059406645	0
TRINITY_DN14741_c0_g1	0	0	0.457822162173504	2.25862093973516	2.31584207985611	2.49432823966554	2.09662030368592	2.96074518664868	1.11697994240389	1.35424060067847	1.24857299673088	0	1.32403075980446
TRINITY_DN17331_c0_g1	1.75498527902498	2.68756223500753	1.92637974284266	6.57944355524217	7.33385622888971	7.22535328582305	0	1.70564765655446	0.278022532858215	0.698351871693798	1.37170651166266	0	0
TRINITY_DN19771_c0_g1	1.47582241916759	0.877561750966858	0.457822162173504	3.19285898532115	5.59333317880749	0.733002069315462	2.30231175378264	2.46558443842182	0.968196138689632	0.872001338186267	1.37170651166266	7.21797653787126	7.70392563930175
TRINITY_DN21610_c1_g2	1.87661805188389	2.59062727339228	2.24326362780449	7.91749418288973	7.80393879590813	7.53444458728292	7.21400640028192	7.4147401553964	6.4582095416407	6.40331294924985	6.4665115620328	8.2874252275698	8.02029752086416
TRINITY_DN7493_c0_g1	0	0	0	1.17745825994529	1.83778824545208	1.77723175282088	0	0	0.39922320539762	0.500904023969338	0.509345147951974	1.69624303938756	2.462298129812
TRINITY_DN10794_c0_g1	2.96878798868059	1.81221180202447	2.29906955611807	0	0.434117364278847	0.151013232610096	0	0	5.053048811545	5.74174072577202	5.22545772275943	0	0
TRINITY_DN8083_c0_g1	0	0	0	0.297971342903108	1.57989260610858	0.151013232610096	0	0	0.511026220426289	0.500904023969338	0.397860958642674	0	0
TRINITY_DN14682_c0_g1	1.47582241916759	1.62908562843173	2.4545978527284	6.44534804941571	6.03045523445067	6.24654078040824	6.15236878325819	6.36497713160568	5.82485236388728	5.56326955929562	5.60699869943295	6.57142668147439	7.25614523226815
TRINITY_DN13123_c0_g1	7.20042360455727	6.13941236800741	6.85134441303822	3.83855226286611	4.0500422284727	4.64708915833715	4.65822649910861	4.56178635153787	6.61345033943404	6.37833480170803	6.41016612936581	2.94891463314306	2.462298129812
TRINITY_DN11682_c0_g1	1.12935844539378	0.877561750966858	0	5.24548523791269	4.8738513481839	6.00517510465768	2.78632715437338	3.32869475587546	1.78413340137016	1.62082101566839	1.18282693844696	0	0
TRINITY_DN20299_c2_g1	11.9037501287338	10.680909603372	11.5831284131065	0.156664837429027	0.953245849896109	0.527466818386215	1.20840801858601	2.73430494322195	7.62405027026951	5.89048444691568	8.25017893942266	5.83324416494342	0
TRINITY_DN8999_c1_g1	2.09286351323252	2.94451001862423	2.72290396490401	0	0	0	0	0	0	0	0.277034905338658	0	0
TRINITY_DN4021_c0_g1	6.68005746752808	5.97631323294637	6.54874171401714	6.70053801848154	6.58360491373186	6.24023677432203	7.00168996857072	7.36612207834525	7.37346009815517	7.35050017860232	7.10711586522204	8.05194873640241	7.69348377040187
TRINITY_DN20948_c0_g1	5.2180929089486	4.6599679087544	4.93092116694036	7.3155659408531	7.19557229874905	6.97757114952146	6.57560582080415	6.58486688001301	6.92108766617937	6.79038342047553	6.8428507988127	7.49381367487313	7.36542524708145
TRINITY_DN5629_c0_g1	3.21929254501731	3.09346014417143	2.24326362780449	0	0	0	0	0	0.511026220426289	0.272082936867346	0.612828937984908	0	0
TRINITY_DN20284_c9_g2	2.09286351323252	0.504502212877683	1.61073220978817	0.654010292010069	1.52228075378072	0.995043890187608	0	0	0.511026220426289	1.29445904582307	0.509345147951974	3.6091401731156	2.462298129812
