sp_5	sp_6_1	sp_6_2	Em1glen	Em2glen	Em3glen	9_1_1	9_6	MdEm1	MdEm2	MdEm3	8_6	8_7
TRINITY_DN12718_c0_g1	6.97687911920761	5.49383944144005	5.18646094003548	0	0	0	0	0	5.8095430668046	7.17076632818638	6.03946743827853	2.43855900692367	0
TRINITY_DN12611_c0_g1	3.74265301430321	3.03456789281821	3.36960607003184	2.43988904761978	2.66060921951191	2.47196778766152	0.91226662806645	1.33170521649889	2.50054713742068	2.51954190457844	2.54547421084018	3.07501912518547	2.94204525991605
TRINITY_DN18275_c1_g8	6.83209251494443	6.46617029216868	5.92732760504922	1.77820857639809	0.884402552983687	0.865522959139964	0	0	2.2147465226824	1.77146305836565	3.16671544496642	3.65064969028919	4.27157507753675
TRINITY_DN8684_c0_g1	3.1347138037548	1.59454854955035	3.10114578420201	0.7311832415722	2.61588707391606	0.797428082152313	0	0	0	0	0.519038609600059	0	0
TRINITY_DN13124_c0_g1	0	0	0	2.86552295913996	2.51374338459426	2.39725534559443	3.02343279465228	3.08508467862865	1.7211538870083	2.43429461795993	1.57579637532908	5.17388696759473	2.76807843501646
TRINITY_DN13964_c0_g1	1.78073003647638	1.04893364519792	1.45575462218619	4.02883432911892	5.1135754912905	4.91303299995214	0	1.55237707109487	5.37375259938444	5.97147457883386	6.603656014502	0	0
TRINITY_DN16736_c0_g1	0	0	0	6.48618339959238	5.09157290523597	3.2910141014173	1.09963185001446	0.720716242521132	0	0	0	4.10869171607241	5.84516383953593
TRINITY_DN17557_c1_g1	5.72775712135086	6.12350066435096	5.81729068309036	4.51323806233309	5.3129192490427	4.50544636893203	5.58712492187178	5.94056613844787	4.78067755098148	5.11040500673928	4.82786982284415	4.52067367673219	3.89316802608885
TRINITY_DN20951_c0_g1	0.414676780426886	1.391767719956	0.73725410432433	3.76383645889095	4.05154611957793	4.11320040266395	5.12014454634205	5.76542866194505	5.43669488755288	5.08223421640649	5.24785158012738	0.372952097911829	0
TRINITY_DN31817_c0_g1	4.52531721225445	4.17432651517391	4.51960480410718	6.63020158786444	6.45869368816354	6.83858625807451	6.51399597936701	6.62071835823249	7.21904264224906	6.8478841916019	7.1135754912905	4.69421160776789	6.28064087534057
TRINITY_DN9435_c0_g1	0	0	0	4.05293750730809	3.16414264884831	4.42054977211632	0	0	0	0	0	5.0755754150834	4.73395082050242
TRINITY_DN14145_c0_g1	4.49287864820573	3.98285671175612	3.69309661038579	1.2190910582462	1.45364926604329	1.08474462086847	1.32365829102624	0	3.11353381959191	3.49659017442095	3.38363517967896	2.20945336562895	1.09356017616234
TRINITY_DN31695_c0_g1	3.84789671592045	4.08287286906381	3.66140758035968	7.06208932345514	7.02807181405652	7.31251996747495	7.76553474636298	7.6393551807556	7.00308496836845	6.78519741963645	6.82331628303009	5.80673649165267	7.23204671335011
TRINITY_DN12303_c0_g1	0	0	0	5.74300324512503	4.53212990809225	6.32578215161598	0	0	3.00378211262842	2.51349074558812	2.45259543470287	0	0
