sp_5	sp_6_1	sp_6_2	Em1glen	Em2glen	Em3glen	9_1_1	9_6	MdEm1	MdEm2	MdEm3	8_6	8_7
TRINITY_DN6704_c0_g1	2.45935919072926	1.39296099231396	2.44789474496049	-0.384521607353463	0.774811281214884	-0.913592907182574	-0.913592907182574	-0.913592907182574	-0.913592907182574	-0.913592907182574	-0.295354251587119	-0.913592907182574	-0.913592907182574
TRINITY_DN21190_c3_g2	0.995595492080729	-0.12683509987907	0.205200560340844	1.0041543163425	0.979427821286147	1.18448747232839	1.75911441738264	1.76502620761408	0.259900107365262	0.579212103076468	0.541854662049696	-4.04819404331107	-5.09894401667662
TRINITY_DN12701_c0_g1	-1.03792235540357	-1.29180331040693	-2.19561286898562	-2.19561286898562	-1.98024489678214	-1.98273230264124	-2.19561286898562	-2.19561286898562	6.20014402624066	6.94465198056168	6.32158407234529	-2.19561286898562	-2.19561286898562
TRINITY_DN14986_c0_g1	-0.308901951175304	-0.00978892206287352	0.0158852826443783	-0.670728852158059	-0.790950404194056	-0.905292445663624	0.252452285707749	-0.737445074153796	2.00074559017594	1.35145891816697	1.923952543259	-0.663225653871391	-1.45816131667493
TRINITY_DN14418_c0_g1	-1.01643931364045	-1.10038871874645	-0.538745488610422	1.7476081878085	1.64422658299239	1.03905038081585	-0.212369965858481	-0.855732842227514	-0.997043358630717	-1.01414385565279	-1.18952654519204	1.63840191682808	0.855103020114039
TRINITY_DN12272_c0_g2	0.817400466475859	1.19165671825798	1.65484372740853	-0.727901947160519	-0.718449365984315	-0.730274801381104	-1.01123111521216	-1.01123111521216	-0.675519204891698	-1.01123111521216	0.496690349745168	2.73647851837874	-1.01123111521216
TRINITY_DN2705_c0_g1	5.41304321752975	6.93624504362677	6.8670599570142	-2.64977467029601	-2.64977467029601	-2.64977467029601	-2.64977467029601	-2.64977467029601	-1.75991178893083	-2.1778068826345	0.577812394863399	0.0422060803072655	-2.64977467029601
TRINITY_DN26244_c0_g1	0.835635767865173	2.10038971507165	1.29951834493702	-0.647212515203292	0.880858649375443	-0.647212515203292	-0.647212515203292	-0.647212515203292	-0.298980095964021	-0.472167029092378	-0.461980260973131	-0.647212515203292	-0.647212515203292
TRINITY_DN15764_c0_g1	5.14375497061616	5.76435654483074	5.32661975142242	-0.299009214261713	-1.26160230306974	-1.2423240005282	0.160374332434328	-2.40732162279139	-1.94077382335824	-1.46034508540191	0.436907246484395	-4.0083333399349	-4.21230345644195
TRINITY_DN21687_c0_g1	-2.28214860539003	-2.69417670442078	-2.19756933482122	0.351167551449155	0.544079400657628	1.0051554593016	2.10019773627548	2.11581046786068	0.731250588724789	0.955555666710499	0.60575123324147	-1.59732600806835	0.362252548479098
TRINITY_DN16684_c0_g1	6.40409760317959	6.81354642627148	6.3482816679136	-2.96349842916547	-2.64157033427811	-2.96349842916547	-2.96349842916547	-2.96349842916547	-0.786856511508581	-1.23231518759327	1.39812958344284	-2.96349842916547	-1.48582110160017
